movie_key,month_key,rating_count,avg_rating,tag_count
1201,200011,1,5.0,0
1203,200011,2,4.0,0
1204,200011,2,5.0,0
1206,200011,2,4.5,0
1208,200011,2,4.5,0
1210,200011,4,4.25,0
1212,200011,1,4.0,0
1213,200011,3,4.6667,0
1214,200011,4,4.0,0
1215,200011,3,4.3333,0
1219,200011,3,4.6667,0
1220,200011,3,4.0,0
1221,200011,4,4.75,0
1222,200011,2,4.0,0
1225,200011,2,5.0,0
1228,200011,2,4.5,0
1230,200011,1,5.0,0
1231,200011,2,4.0,0
1233,200011,3,4.0,0
1234,200011,2,4.5,0
1240,200011,3,4.0,0
1242,200011,4,5.0,0
1244,200011,1,4.0,0
1246,200011,1,4.0,0
1247,200011,1,4.0,0
1249,200011,3,4.3333,0
1250,200011,1,5.0,0
1252,200011,2,4.5,0
1256,200011,1,3.0,0
1258,200011,3,4.3333,0
1259,200011,5,4.2,0
1261,200011,1,5.0,0
1262,200011,2,5.0,0
1263,200011,1,5.0,0
1265,200011,3,4.0,0
1266,200011,3,4.6667,0
1267,200011,2,5.0,0
1269,200011,2,4.0,0
1270,200011,6,4.1667,0
1271,200011,1,4.0,0
1272,200011,1,5.0,0
1275,200011,1,4.0,0
1276,200011,3,4.0,0
1278,200011,2,4.0,0
1282,200011,4,3.25,0
1287,200011,2,4.0,0
1288,200011,2,5.0,0
1291,200011,4,4.5,0
1292,200011,2,3.0,0
1293,200011,1,4.0,0
1299,200011,2,4.0,0
1302,200011,3,4.3333,0
1304,200011,3,4.6667,0
1307,200011,3,4.0,0
1333,200011,1,4.0,0
1345,200011,2,3.0,0
1356,200011,3,4.3333,0
1357,200011,1,4.0,0
1358,200011,3,4.0,0
1370,200011,3,3.6667,0
1372,200011,1,3.0,0
1374,200011,2,4.5,0
1375,200011,1,4.0,0
1376,200011,1,4.0,0
1377,200011,1,4.0,0
1378,200011,1,3.0,0
1385,200011,2,3.0,0
1387,200011,6,4.6667,0
1391,200011,1,3.0,0
1393,200011,1,3.0,0
1394,200011,4,4.0,0
1396,200011,2,3.0,0
1407,200011,1,3.0,0
1408,200011,2,4.5,0
1429,200011,1,5.0,0
1466,200011,3,4.0,0
1485,200011,1,4.0,0
1499,200011,1,1.0,0
1500,200011,2,4.5,0
1527,200011,3,3.0,0
1544,200011,4,2.25,0
1573,200011,2,2.5,0
1580,200011,6,3.8333,0
1584,200011,2,5.0,0
1586,200011,2,3.5,0
1587,200011,1,5.0,0
1597,200011,1,4.0,0
1608,200011,1,3.0,0
1610,200011,5,4.4,0
1617,200011,4,3.75,0
1625,200011,1,3.0,0
1639,200011,1,4.0,0
1641,200011,3,4.3333,0
1645,200011,1,3.0,0
1653,200011,1,3.0,0
1663,200011,1,4.0,0
1673,200011,2,5.0,0
1674,200011,2,4.0,0
1680,200011,1,4.0,0
1682,200011,2,4.0,0
1704,200011,1,4.0,0
1721,200011,2,4.0,0
1722,200011,2,2.5,0
1729,200011,2,4.5,0
1732,200011,1,4.0,0
1784,200011,2,4.0,0
1792,200011,1,3.0,0
1805,200011,1,4.0,0
1907,200011,1,2.0,0
1909,200011,2,3.5,0
1912,200011,4,4.25,0
1921,200011,2,3.5,0
1923,200011,2,3.5,0
1945,200011,1,5.0,0
1947,200011,1,5.0,0
1952,200011,2,4.5,0
1953,200011,1,4.0,0
1954,200011,3,3.3333,0
1958,200011,1,4.0,0
1960,200011,2,4.0,0
1961,200011,4,4.25,0
1962,200011,1,4.0,0
1965,200011,2,4.0,0
1967,200011,2,3.5,0
1968,200011,5,3.6,0
1994,200011,3,3.6667,0
1997,200011,4,4.0,0
2000,200011,2,4.0,0
2001,200011,1,4.0,0
2005,200011,1,3.0,0
2006,200011,2,2.5,0
2010,200011,1,4.0,0
2011,200011,1,3.0,0
2012,200011,1,3.0,0
2013,200011,1,4.0,0
2018,200011,3,3.6667,0
2019,200011,1,5.0,0
2020,200011,2,4.0,0
2021,200011,1,3.0,0
2023,200011,1,2.0,0
2028,200011,8,4.125,0
2064,200011,2,4.5,0
2067,200011,1,5.0,0
2076,200011,2,3.0,0
2078,200011,1,3.0,0
2080,200011,2,3.0,0
2081,200011,2,3.0,0
2085,200011,2,2.5,0
2087,200011,1,4.0,0
2094,200011,2,3.5,0
2100,200011,1,4.0,0
2105,200011,1,4.0,0
2108,200011,2,4.0,0
2109,200011,1,2.0,0
2115,200011,1,3.0,0
2133,200011,1,3.0,0
2137,200011,1,1.0,0
2144,200011,1,3.0,0
2145,200011,1,3.0,0
2150,200011,3,4.0,0
2160,200011,1,4.0,0
2167,200011,2,2.5,0
2174,200011,2,2.5,0
2186,200011,1,4.0,0
2194,200011,1,4.0,0
2231,200011,1,4.0,0
2243,200011,3,3.3333,0
2245,200011,1,3.0,0
2248,200011,2,3.0,0
2268,200011,3,4.0,0
2273,200011,1,1.0,0
2278,200011,3,3.3333,0
2288,200011,1,4.0,0
2289,200011,3,4.0,0
2291,200011,2,4.0,0
2300,200011,1,5.0,0
2321,200011,3,3.0,0
2329,200011,1,4.0,0
2336,200011,1,4.0,0
2352,200011,2,4.0,0
2355,200011,2,4.0,0
2359,200011,1,4.0,0
2366,200011,2,5.0,0
2369,200011,1,3.0,0
2371,200011,1,3.0,0
2384,200011,1,3.0,0
2391,200011,3,4.3333,0
2394,200011,1,4.0,0
2395,200011,1,5.0,0
2396,200011,3,4.0,0
2403,200011,1,3.0,0
2406,200011,3,3.6667,0
2407,200011,1,4.0,0
2410,200011,1,3.0,0
2411,200011,1,2.0,0
2420,200011,1,4.0,0
2421,200011,1,3.0,0
2424,200011,1,5.0,0
2427,200011,2,1.5,0
2455,200011,2,3.0,0
2470,200011,1,3.0,0
2490,200011,1,5.0,0
2496,200011,1,3.0,0
2501,200011,1,4.0,0
2528,200011,1,3.0,0
2529,200011,5,3.6,0
2571,200011,5,4.0,0
2580,200011,2,5.0,0
2599,200011,4,3.75,0
2616,200011,1,2.0,0
2628,200011,4,3.75,0
2640,200011,1,4.0,0
2641,200011,1,4.0,0
2657,200011,3,1.3333,0
2692,200011,3,4.6667,0
2699,200011,1,3.0,0
2700,200011,2,4.5,0
2710,200011,1,1.0,0
2712,200011,1,4.0,0
2716,200011,4,4.0,0
2761,200011,3,3.6667,0
2762,200011,4,4.75,0
2763,200011,1,4.0,0
2770,200011,1,4.0,0
2788,200011,2,3.5,0
2791,200011,6,4.1667,0
2797,200011,3,4.0,0
2826,200011,1,3.0,0
2858,200011,7,4.4286,0
2871,200011,1,4.0,0
2872,200011,1,5.0,0
2890,200011,4,3.75,0
2908,200011,1,3.0,0
2915,200011,3,4.0,0
2916,200011,5,3.8,0
2918,200011,2,3.0,0
2944,200011,2,4.0,0
2947,200011,4,4.0,0
2948,200011,3,4.3333,0
2949,200011,1,4.0,0
2951,200011,2,4.0,0
2959,200011,2,4.0,0
2968,200011,1,3.0,0
2985,200011,1,3.0,0
2987,200011,4,3.0,0
2989,200011,1,4.0,0
2990,200011,1,4.0,0
2991,200011,1,3.0,0
2993,200011,1,4.0,0
2997,200011,3,4.3333,0
3000,200011,2,4.5,0
3006,200011,3,4.0,0
3034,200011,1,3.0,0
3039,200011,1,4.0,0
3070,200011,1,3.0,0
3072,200011,2,3.5,0
3082,200011,1,5.0,0
3098,200011,1,5.0,0
3100,200011,1,4.0,0
3104,200011,4,4.0,0
3105,200011,2,4.0,0
3108,200011,1,4.0,0
3147,200011,1,4.0,0
3148,200011,1,4.0,0
3160,200011,4,3.0,0
3168,200011,1,4.0,0
3175,200011,1,4.0,0
3176,200011,1,4.0,0
3210,200011,1,4.0,0
3253,200011,2,3.5,0
3255,200011,1,4.0,0
3256,200011,3,3.0,0
3269,200011,2,4.0,0
3273,200011,1,4.0,0
3298,200011,1,4.0,0
3300,200011,3,4.0,0
3354,200011,2,3.5,0
3360,200011,1,4.0,0
3361,200011,2,4.5,0
3362,200011,4,4.25,0
3363,200011,3,4.0,0
3408,200011,2,3.5,0
3409,200011,2,4.0,0
3418,200011,3,3.6667,0
3421,200011,3,3.6667,0
3424,200011,2,4.0,0
3448,200011,1,3.0,0
3450,200011,1,3.0,0
3471,200011,1,4.0,0
3476,200011,1,3.0,0
3481,200011,4,4.75,0
3499,200011,1,5.0,0
3504,200011,1,5.0,0
3510,200011,1,5.0,0
3527,200011,1,4.0,0
3535,200011,3,3.3333,0
3552,200011,1,4.0,0
3555,200011,3,3.6667,0
3578,200011,7,3.8571,0
3608,200011,1,4.0,0
3623,200011,1,3.0,0
3624,200011,3,4.0,0
3638,200011,1,3.0,0
3671,200011,3,3.6667,0
3681,200011,1,4.0,0
3702,200011,2,3.5,0
3703,200011,3,3.6667,0
3704,200011,1,3.0,0
3717,200011,1,4.0,0
3740,200011,1,4.0,0
3745,200011,2,4.0,0
3753,200011,5,3.6,0
3755,200011,3,3.6667,0
3785,200011,1,5.0,0
3793,200011,5,4.2,0
3863,200011,3,3.0,0
3868,200011,2,2.5,0
3897,200011,3,4.6667,0
3910,200011,2,4.5,0
3911,200011,1,5.0,0
3916,200011,1,5.0,0
3948,200011,3,4.0,0
3949,200011,2,3.5,0
3969,200011,1,4.0,0
3977,200011,2,4.0,0
3979,200011,1,1.0,0
3984,200011,4,4.0,0
3986,200011,1,2.0,0
3994,200011,2,5.0,0
4002,200011,1,3.0,0
4007,200011,1,2.0,0
5060,200011,1,4.0,0
3,200012,1,4.0,0
17,200012,1,5.0,0
21,200012,2,3.5,0
32,200012,1,5.0,0
34,200012,1,4.0,0
110,200012,1,5.0,0
150,200012,1,3.0,0
160,200012,1,2.0,0
168,200012,1,2.0,0
173,200012,1,2.0,0
198,200012,1,2.0,0
204,200012,1,1.0,0
208,200012,1,3.0,0
227,200012,1,2.0,0
235,200012,1,5.0,0
253,200012,1,4.0,0
260,200012,2,4.5,0
266,200012,1,3.0,0
273,200012,1,2.0,0
296,200012,1,5.0,0
303,200012,1,1.0,0
315,200012,1,2.0,0
316,200012,1,2.0,0
318,200012,1,5.0,0
339,200012,1,3.0,0
356,200012,1,5.0,0
362,200012,1,3.0,0
367,200012,1,3.0,0
368,200012,1,3.0,0
377,200012,1,3.0,0
380,200012,2,3.0,0
431,200012,1,3.0,0
434,200012,1,3.0,0
457,200012,1,3.0,0
480,200012,1,2.0,0
485,200012,1,2.0,0
524,200012,1,3.0,0
527,200012,1,5.0,0
541,200012,1,4.0,0
552,200012,1,2.0,0
555,200012,1,3.0,0
587,200012,1,3.0,0
589,200012,2,3.5,0
592,200012,2,3.0,0
593,200012,1,5.0,0
597,200012,1,3.0,0
608,200012,1,4.0,0
648,200012,2,2.0,0
653,200012,1,3.0,0
748,200012,1,2.0,0
762,200012,1,2.0,0
788,200012,1,2.0,0
802,200012,1,3.0,0
858,200012,1,5.0,0
880,200012,1,2.0,0
899,200012,1,4.0,0
908,200012,1,3.0,0
912,200012,1,4.0,0
920,200012,1,3.0,0
924,200012,1,5.0,0
968,200012,1,3.0,0
969,200012,1,3.0,0
1027,200012,1,2.0,0
1028,200012,1,4.0,0
1035,200012,1,3.0,0
1036,200012,2,3.5,0
1049,200012,1,3.0,0
1061,200012,1,3.0,0
1079,200012,1,5.0,0
1080,200012,1,5.0,0
1089,200012,1,4.0,0
1093,200012,1,4.0,0
1094,200012,1,4.0,0
1097,200012,1,5.0,0
1101,200012,2,3.5,0
1125,200012,1,4.0,0
1127,200012,1,3.0,0
1136,200012,1,5.0,0
1179,200012,2,3.0,0
1197,200012,1,4.0,0
1198,200012,2,4.5,0
1199,200012,1,4.0,0
1200,200012,1,3.0,0
1201,200012,1,4.0,0
1206,200012,1,4.0,0
1213,200012,2,4.0,0
1214,200012,2,3.5,0
1215,200012,1,4.0,0
1219,200012,1,5.0,0
1220,200012,1,3.0,0
1221,200012,1,4.0,0
1222,200012,1,3.0,0
1240,200012,1,3.0,0
1242,200012,1,4.0,0
1247,200012,1,4.0,0
1253,200012,1,3.0,0
1257,200012,1,2.0,0
1258,200012,1,3.0,0
1270,200012,2,5.0,0
1275,200012,2,2.5,0
1276,200012,1,4.0,0
1278,200012,1,4.0,0
1288,200012,1,4.0,0
1291,200012,1,2.0,0
1292,200012,1,3.0,0
1304,200012,2,3.5,0
1320,200012,1,2.0,0
1321,200012,1,2.0,0
1339,200012,2,3.5,0
1345,200012,1,3.0,0
1347,200012,2,2.5,0
1350,200012,1,3.0,0
1371,200012,2,3.0,0
1374,200012,2,3.5,0
1375,200012,1,3.0,0
1376,200012,1,4.0,0
1377,200012,1,2.0,0
1378,200012,1,3.0,0
1380,200012,1,2.0,0
1385,200012,2,1.5,0
1387,200012,1,5.0,0
1391,200012,1,4.0,0
1393,200012,1,3.0,0
1394,200012,1,4.0,0
1396,200012,1,3.0,0
1408,200012,1,3.0,0
1466,200012,1,3.0,0
1500,200012,1,3.0,0
1527,200012,2,3.5,0
1552,200012,1,3.0,0
1562,200012,1,1.0,0
1573,200012,1,2.0,0
1580,200012,1,4.0,0
1584,200012,1,4.0,0
1587,200012,2,3.0,0
1590,200012,1,2.0,0
1591,200012,1,3.0,0
1645,200012,1,3.0,0
1653,200012,1,4.0,0
1663,200012,1,3.0,0
1673,200012,2,2.5,0
1682,200012,1,4.0,0
1690,200012,1,2.0,0
1711,200012,2,2.0,0
1721,200012,1,3.0,0
1722,200012,1,2.0,0
1729,200012,1,3.0,0
1748,200012,1,4.0,0
1777,200012,1,3.0,0
1792,200012,1,1.0,0
1801,200012,1,2.0,0
1918,200012,1,1.0,0
1923,200012,1,5.0,0
1947,200012,1,3.0,0
1953,200012,1,4.0,0
1954,200012,2,4.5,0
1958,200012,1,3.0,0
1968,200012,1,3.0,0
1982,200012,1,4.0,0
1994,200012,1,3.0,0
2000,200012,2,3.0,0
2001,200012,2,2.5,0
2002,200012,1,1.0,0
2003,200012,2,4.0,0
2006,200012,1,2.0,0
2012,200012,1,4.0,0
2013,200012,2,3.5,0
2021,200012,1,3.0,0
2023,200012,1,2.0,0
2046,200012,1,3.0,0
2053,200012,1,3.0,0
2078,200012,1,3.0,0
2080,200012,1,3.0,0
2081,200012,1,3.0,0
2094,200012,2,3.0,0
2100,200012,1,4.0,0
2105,200012,2,2.5,0
2108,200012,1,3.0,0
2115,200012,1,2.0,0
2133,200012,1,3.0,0
2134,200012,1,3.0,0
2150,200012,1,3.0,0
2167,200012,1,3.0,0
2193,200012,1,2.0,0
2194,200012,2,3.0,0
2231,200012,1,4.0,0
2243,200012,1,3.0,0
2245,200012,1,3.0,0
2248,200012,1,3.0,0
2268,200012,1,4.0,0
2289,200012,1,3.0,0
2329,200012,1,3.0,0
2336,200012,1,4.0,0
2352,200012,1,3.0,0
2366,200012,1,4.0,0
2369,200012,1,3.0,0
2371,200012,1,1.0,0
2376,200012,1,2.0,0
2378,200012,1,1.0,0
2396,200012,2,4.0,0
2403,200012,2,2.5,0
2405,200012,2,2.5,0
2406,200012,2,3.0,0
2409,200012,3,3.0,0
2410,200012,3,2.0,0
2411,200012,2,1.0,0
2421,200012,1,2.0,0
2423,200012,1,2.0,0
2424,200012,1,3.0,0
2427,200012,3,3.6667,0
2455,200012,1,3.0,0
2471,200012,1,3.0,0
2496,200012,1,4.0,0
2528,200012,2,2.5,0
2529,200012,2,4.0,0
2571,200012,1,3.0,0
2580,200012,1,3.0,0
2616,200012,1,2.0,0
2628,200012,1,4.0,0
2640,200012,1,3.0,0
2641,200012,2,2.5,0
2642,200012,1,2.0,0
2657,200012,1,2.0,0
2699,200012,1,4.0,0
2710,200012,1,4.0,0
2716,200012,1,3.0,0
2717,200012,2,3.0,0
2788,200012,1,4.0,0
2791,200012,2,4.0,0
2797,200012,1,4.0,0
2858,200012,1,4.0,0
2872,200012,1,3.0,0
2890,200012,1,4.0,0
2908,200012,1,4.0,0
2915,200012,1,3.0,0
2916,200012,1,3.0,0
2947,200012,1,3.0,0
2948,200012,1,3.0,0
2949,200012,1,3.0,0
2985,200012,2,3.5,0
2986,200012,1,1.0,0
2989,200012,1,3.0,0
2990,200012,2,3.0,0
2991,200012,2,3.5,0
2993,200012,1,3.0,0
2997,200012,1,4.0,0
3033,200012,1,4.0,0
3039,200012,1,3.0,0
3070,200012,1,3.0,0
3081,200012,1,5.0,0
3087,200012,1,3.0,0
3100,200012,1,5.0,0
3104,200012,1,3.0,0
3107,200012,2,2.5,0
3108,200012,1,5.0,0
3147,200012,2,3.5,0
3174,200012,1,3.0,0
3175,200012,1,4.0,0
3176,200012,1,3.0,0
3210,200012,1,3.0,0
3247,200012,1,2.0,0
3255,200012,1,4.0,0
3257,200012,1,2.0,0
3269,200012,1,2.0,0
3300,200012,1,4.0,0
3363,200012,1,5.0,0
3396,200012,1,4.0,0
3418,200012,2,3.5,0
3421,200012,1,5.0,0
3438,200012,1,2.0,0
3450,200012,1,4.0,0
3471,200012,1,4.0,0
3476,200012,1,4.0,0
3499,200012,1,4.0,0
3510,200012,1,4.0,0
3527,200012,1,3.0,0
3552,200012,1,3.0,0
3578,200012,2,5.0,0
3638,200012,2,3.0,0
3671,200012,1,4.0,0
3698,200012,2,2.5,0
3702,200012,2,2.5,0
3703,200012,2,3.0,0
3704,200012,1,2.0,0
3740,200012,1,2.0,0
3751,200012,4,4.0,0
3752,200012,1,4.0,0
3753,200012,1,4.0,0
3785,200012,1,4.0,0
3793,200012,1,5.0,0
3984,200012,2,3.0,0
3996,200012,1,5.0,0
4002,200012,2,4.0,0
4007,200012,1,3.0,0
1,200101,2,4.0,0
2,200101,1,2.0,0
3,200101,1,5.0,0
5,200101,1,2.0,0
7,200101,1,3.0,0
10,200101,1,3.0,0
11,200101,1,3.0,0
19,200101,1,3.0,0
21,200101,1,4.0,0
24,200101,1,5.0,0
25,200101,1,1.0,0
29,200101,1,4.0,0
32,200101,1,4.0,0
36,200101,1,5.0,0
39,200101,2,3.5,0
47,200101,1,4.0,0
48,200101,1,2.0,0
50,200101,2,4.5,0
65,200101,1,3.0,0
70,200101,1,4.0,0
95,200101,1,1.0,0
104,200101,2,3.5,0
110,200101,1,5.0,0
111,200101,1,4.0,0
141,200101,2,3.5,0
145,200101,1,4.0,0
150,200101,1,4.0,0
153,200101,2,2.5,0
158,200101,1,2.0,0
160,200101,1,2.0,0
161,200101,1,3.0,0
172,200101,1,2.0,0
173,200101,1,1.0,0
185,200101,1,3.0,0
186,200101,1,3.0,0
196,200101,1,3.0,0
203,200101,1,3.0,0
207,200101,1,3.0,0
216,200101,1,3.0,0
224,200101,1,3.0,0
231,200101,2,3.5,0
260,200101,2,4.5,0
261,200101,1,4.0,0
262,200101,1,4.0,0
265,200101,1,5.0,0
293,200101,2,5.0,0
296,200101,3,4.3333,0
300,200101,1,4.0,0
316,200101,1,4.0,0
317,200101,1,3.0,0
318,200101,2,5.0,0
327,200101,1,2.0,0
329,200101,1,3.0,0
333,200101,1,5.0,0
337,200101,2,4.5,0
339,200101,1,3.0,0
344,200101,2,3.5,0
349,200101,1,3.0,0
355,200101,1,3.0,0
356,200101,2,4.5,0
357,200101,2,4.0,0
364,200101,1,3.0,0
367,200101,2,2.5,0
372,200101,1,4.0,0
380,200101,1,4.0,0
410,200101,1,4.0,0
413,200101,1,3.0,0
419,200101,1,5.0,0
420,200101,2,2.5,0
432,200101,1,2.0,0
435,200101,1,2.0,0
440,200101,1,4.0,0
441,200101,1,4.0,0
457,200101,1,4.0,0
466,200101,2,2.5,0
471,200101,1,3.0,0
474,200101,1,3.0,0
480,200101,1,4.0,0
500,200101,2,3.5,0
509,200101,1,5.0,0
519,200101,1,2.0,0
520,200101,1,1.0,0
527,200101,1,5.0,0
529,200101,2,3.5,0
539,200101,2,3.0,0
541,200101,1,4.0,0
543,200101,2,3.5,0
551,200101,1,4.0,0
555,200101,1,3.0,0
585,200101,2,3.0,0
586,200101,2,3.5,0
587,200101,3,3.6667,0
588,200101,2,4.0,0
589,200101,1,5.0,0
590,200101,1,5.0,0
592,200101,1,3.0,0
593,200101,2,4.5,0
595,200101,1,4.0,0
597,200101,2,4.0,0
608,200101,1,5.0,0
616,200101,1,3.0,0
628,200101,1,3.0,0
647,200101,1,3.0,0
708,200101,1,4.0,0
719,200101,1,1.0,0
720,200101,1,4.0,0
724,200101,1,5.0,0
733,200101,1,3.0,0
736,200101,1,2.0,0
737,200101,1,1.0,0
743,200101,1,1.0,0
748,200101,1,2.0,0
778,200101,1,5.0,0
780,200101,1,4.0,0
783,200101,1,3.0,0
784,200101,2,3.5,0
785,200101,2,5.0,0
788,200101,1,4.0,0
838,200101,2,3.5,0
849,200101,1,2.0,0
858,200101,1,4.0,0
866,200101,1,4.0,0
902,200101,1,5.0,0
903,200101,1,4.0,0
904,200101,1,5.0,0
909,200101,1,4.0,0
912,200101,1,5.0,0
913,200101,1,5.0,0
915,200101,1,5.0,0
916,200101,2,4.5,0
919,200101,1,1.0,0
926,200101,1,4.0,0
933,200101,1,5.0,0
968,200101,1,3.0,0
969,200101,2,4.0,0
1015,200101,1,2.0,0
1020,200101,2,3.0,0
1021,200101,2,2.5,0
1022,200101,1,3.0,0
1025,200101,1,2.0,0
1028,200101,1,3.0,0
1029,200101,1,3.0,0
1031,200101,2,4.0,0
1032,200101,1,4.0,0
1033,200101,1,4.0,0
1036,200101,1,4.0,0
1037,200101,1,3.0,0
1042,200101,1,3.0,0
1061,200101,1,3.0,0
1073,200101,1,5.0,0
1077,200101,1,3.0,0
1080,200101,1,3.0,0
1084,200101,1,4.0,0
1086,200101,1,4.0,0
1088,200101,1,4.0,0
1089,200101,1,5.0,0
1090,200101,1,5.0,0
1091,200101,1,3.0,0
1092,200101,1,4.0,0
1094,200101,2,4.5,0
1097,200101,1,5.0,0
1125,200101,1,3.0,0
1127,200101,1,3.0,0
1129,200101,3,2.6667,0
1136,200101,1,4.0,0
1179,200101,1,1.0,0
1183,200101,1,5.0,0
1186,200101,2,3.0,0
1193,200101,2,5.0,0
1196,200101,1,5.0,0
1197,200101,1,5.0,0
1198,200101,1,4.0,0
1200,200101,1,5.0,0
1201,200101,1,4.0,0
1204,200101,1,5.0,0
1206,200101,1,4.0,0
1208,200101,1,5.0,0
1210,200101,1,5.0,0
1213,200101,1,5.0,0
1214,200101,2,4.5,0
1215,200101,1,5.0,0
1220,200101,2,3.0,0
1222,200101,1,4.0,0
1225,200101,2,4.0,0
1228,200101,1,4.0,0
1230,200101,1,5.0,0
1231,200101,1,3.0,0
1235,200101,1,5.0,0
1240,200101,1,5.0,0
1244,200101,1,4.0,0
1246,200101,1,3.0,0
1247,200101,1,4.0,0
1249,200101,1,5.0,0
1256,200101,1,4.0,0
1257,200101,2,4.0,0
1258,200101,1,5.0,0
1259,200101,1,5.0,0
1261,200101,1,4.0,0
1262,200101,1,4.0,0
1265,200101,3,2.6667,0
1266,200101,1,4.0,0
1269,200101,1,5.0,0
1270,200101,1,3.0,0
1272,200101,1,3.0,0
1275,200101,1,5.0,0
1276,200101,1,4.0,0
1278,200101,1,4.0,0
1282,200101,1,4.0,0
1285,200101,2,4.5,0
1287,200101,2,3.5,0
1288,200101,1,4.0,0
1297,200101,2,2.5,0
1298,200101,2,3.0,0
1302,200101,1,3.0,0
1307,200101,2,5.0,0
1320,200101,1,5.0,0
1321,200101,1,3.0,0
1333,200101,1,3.0,0
1339,200101,1,4.0,0
1356,200101,1,3.0,0
1357,200101,1,5.0,0
1358,200101,1,5.0,0
1367,200101,1,3.0,0
1371,200101,1,3.0,0
1373,200101,1,3.0,0
1374,200101,1,3.0,0
1375,200101,1,3.0,0
1376,200101,1,3.0,0
1377,200101,2,3.0,0
1378,200101,1,4.0,0
1380,200101,1,3.0,0
1391,200101,1,2.0,0
1393,200101,2,2.0,0
1394,200101,1,5.0,0
1396,200101,2,3.0,0
1405,200101,1,3.0,0
1409,200101,1,2.0,0
1449,200101,1,3.0,0
1466,200101,2,3.5,0
1476,200101,1,5.0,0
1485,200101,1,3.0,0
1499,200101,2,2.0,0
1500,200101,2,4.0,0
1517,200101,1,5.0,0
1527,200101,1,3.0,0
1544,200101,1,4.0,0
1552,200101,1,4.0,0
1562,200101,2,2.5,0
1566,200101,1,3.0,0
1569,200101,2,4.0,0
1573,200101,1,5.0,0
1580,200101,1,2.0,0
1584,200101,1,5.0,0
1587,200101,1,2.0,0
1588,200101,1,3.0,0
1590,200101,1,3.0,0
1591,200101,1,4.0,0
1608,200101,1,3.0,0
1610,200101,1,3.0,0
1614,200101,2,4.0,0
1617,200101,1,5.0,0
1625,200101,1,4.0,0
1639,200101,1,2.0,0
1641,200101,1,5.0,0
1645,200101,1,1.0,0
1663,200101,1,4.0,0
1674,200101,2,4.0,0
1676,200101,1,1.0,0
1680,200101,1,3.0,0
1682,200101,1,3.0,0
1690,200101,1,5.0,0
1711,200101,1,5.0,0
1721,200101,1,4.0,0
1732,200101,2,4.5,0
1777,200101,2,4.0,0
1779,200101,1,3.0,0
1784,200101,1,5.0,0
1876,200101,1,3.0,0
1882,200101,1,3.0,0
1883,200101,2,2.0,0
1884,200101,1,3.0,0
1909,200101,1,4.0,0
1912,200101,1,5.0,0
1917,200101,1,3.0,0
1921,200101,1,4.0,0
1952,200101,1,4.0,0
1958,200101,2,3.5,0
1960,200101,1,4.0,0
1961,200101,1,3.0,0
1962,200101,2,4.5,0
1965,200101,1,2.0,0
1968,200101,1,5.0,0
1994,200101,1,4.0,0
1997,200101,2,3.5,0
2000,200101,1,5.0,0
2001,200101,1,3.0,0
2002,200101,2,2.5,0
2003,200101,1,3.0,0
2005,200101,1,3.0,0
2006,200101,1,4.0,0
2011,200101,1,3.0,0
2012,200101,1,3.0,0
2018,200101,2,4.0,0
2020,200101,1,4.0,0
2021,200101,1,3.0,0
2028,200101,1,5.0,0
2052,200101,1,2.0,0
2054,200101,1,3.0,0
2067,200101,1,5.0,0
2076,200101,2,3.5,0
2080,200101,2,4.5,0
2085,200101,2,3.5,0
2087,200101,1,3.0,0
2096,200101,1,3.0,0
2100,200101,1,4.0,0
2105,200101,1,4.0,0
2108,200101,1,4.0,0
2115,200101,1,4.0,0
2124,200101,3,3.3333,0
2125,200101,1,3.0,0
2133,200101,1,5.0,0
2134,200101,1,4.0,0
2137,200101,1,3.0,0
2139,200101,1,3.0,0
2144,200101,2,4.0,0
2145,200101,3,3.3333,0
2150,200101,1,5.0,0
2160,200101,1,5.0,0
2161,200101,1,4.0,0
2174,200101,2,3.5,0
2193,200101,1,5.0,0
2243,200101,1,4.0,0
2248,200101,1,4.0,0
2288,200101,1,4.0,0
2289,200101,1,3.0,0
2294,200101,1,4.0,0
2302,200101,2,3.0,0
2321,200101,3,2.3333,0
2324,200101,1,5.0,0
2329,200101,2,4.5,0
2335,200101,1,4.0,0
2340,200101,1,1.0,0
2352,200101,2,3.0,0
2355,200101,2,3.5,0
2359,200101,2,4.0,0
2369,200101,1,3.0,0
2371,200101,1,3.0,0
2375,200101,2,3.0,0
2376,200101,1,4.0,0
2378,200101,1,4.0,0
2391,200101,2,3.5,0
2393,200101,1,3.0,0
2396,200101,1,2.0,0
2403,200101,1,3.0,0
2405,200101,1,3.0,0
2406,200101,2,3.0,0
2407,200101,2,3.5,0
2410,200101,1,2.0,0
2411,200101,1,3.0,0
2420,200101,1,3.0,0
2423,200101,1,4.0,0
2424,200101,2,3.0,0
2428,200101,1,3.0,0
2455,200101,1,4.0,0
2470,200101,1,4.0,0
2471,200101,1,3.0,0
2478,200101,1,3.0,0
2496,200101,1,2.0,0
2501,200101,1,4.0,0
2529,200101,1,5.0,0
2539,200101,2,4.0,0
2571,200101,1,5.0,0
2572,200101,1,3.0,0
2598,200101,1,4.0,0
2616,200101,1,3.0,0
2617,200101,1,2.0,0
2628,200101,1,5.0,0
2640,200101,1,3.0,0
2641,200101,1,3.0,0
2642,200101,1,3.0,0
2671,200101,2,3.0,0
2683,200101,1,5.0,0
2687,200101,1,3.0,0
